1
The device we will be working on is: cuda
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1            [-1, 8, 83, 83]           1,952
       BatchNorm2d-2            [-1, 8, 83, 83]              16
              ReLU-3            [-1, 8, 83, 83]               0
         MaxPool2d-4            [-1, 8, 41, 41]               0
            Conv2d-5            [-1, 8, 37, 37]           1,608
       BatchNorm2d-6            [-1, 8, 37, 37]              16
              ReLU-7            [-1, 8, 37, 37]               0
            Conv2d-8           [-1, 16, 35, 35]           1,168
       BatchNorm2d-9           [-1, 16, 35, 35]              32
             ReLU-10           [-1, 16, 35, 35]               0
        MaxPool2d-11            [-1, 8, 20, 20]               0
           Conv2d-12            [-1, 8, 16, 16]           1,608
      BatchNorm2d-13            [-1, 8, 16, 16]              16
             ReLU-14            [-1, 8, 16, 16]               0
        MaxPool2d-15              [-1, 8, 8, 8]               0
           Conv2d-16             [-1, 16, 6, 6]           1,168
      BatchNorm2d-17             [-1, 16, 6, 6]              32
             ReLU-18             [-1, 16, 6, 6]               0
        MaxPool2d-19            [-1, 8, 13, 13]               0
           Conv2d-20              [-1, 8, 9, 9]           1,608
      BatchNorm2d-21              [-1, 8, 9, 9]              16
             ReLU-22              [-1, 8, 9, 9]               0
           Conv2d-23             [-1, 16, 7, 7]           1,168
      BatchNorm2d-24             [-1, 16, 7, 7]              32
             ReLU-25             [-1, 16, 7, 7]               0
           Linear-26                    [-1, 8]             392
================================================================
Total params: 10,832
Trainable params: 10,832
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.75
Forward/backward pass size (MB): 2.19
Params size (MB): 0.04
Estimated Total Size (MB): 2.99
----------------------------------------------------------------
[Epoch: 1/75 (7.00s)] | Train Loss: 0.0162 | Train Acc: 0.27% | Val Loss: 0.0164 | Val Acc: 0.11%
[Epoch: 2/75 (5.97s)] | Train Loss: 0.0144 | Train Acc: 0.41% | Val Loss: 0.0163 | Val Acc: 0.13%
[Epoch: 3/75 (6.63s)] | Train Loss: 0.0136 | Train Acc: 0.49% | Val Loss: 0.0146 | Val Acc: 0.23%
[Epoch: 4/75 (6.51s)] | Train Loss: 0.0126 | Train Acc: 0.54% | Val Loss: 0.0136 | Val Acc: 0.34%
[Epoch: 5/75 (5.74s)] | Train Loss: 0.0120 | Train Acc: 0.55% | Val Loss: 0.0125 | Val Acc: 0.42%
[Epoch: 6/75 (5.82s)] | Train Loss: 0.0115 | Train Acc: 0.59% | Val Loss: 0.0116 | Val Acc: 0.46%
[Epoch: 7/75 (6.40s)] | Train Loss: 0.0109 | Train Acc: 0.63% | Val Loss: 0.0111 | Val Acc: 0.50%
[Epoch: 8/75 (5.81s)] | Train Loss: 0.0104 | Train Acc: 0.65% | Val Loss: 0.0109 | Val Acc: 0.52%
[Epoch: 9/75 (5.60s)] | Train Loss: 0.0100 | Train Acc: 0.66% | Val Loss: 0.0123 | Val Acc: 0.40%
[Epoch: 10/75 (6.74s)] | Train Loss: 0.0097 | Train Acc: 0.68% | Val Loss: 0.0108 | Val Acc: 0.51%
[Epoch: 11/75 (6.05s)] | Train Loss: 0.0093 | Train Acc: 0.67% | Val Loss: 0.0136 | Val Acc: 0.36%
[Epoch: 12/75 (5.38s)] | Train Loss: 0.0090 | Train Acc: 0.69% | Val Loss: 0.0099 | Val Acc: 0.56%
[Epoch: 13/75 (5.99s)] | Train Loss: 0.0085 | Train Acc: 0.73% | Val Loss: 0.0085 | Val Acc: 0.66%
[Epoch: 14/75 (6.34s)] | Train Loss: 0.0080 | Train Acc: 0.75% | Val Loss: 0.0089 | Val Acc: 0.63%
